"Experiment","Phase","Subject","Cue","CondType","Trials","Rating"
"Experiment 2","Phase 1","3","u","positive",8,56.5
"Experiment 2","Phase 1","4","u","positive",8,-19.5
"Experiment 2","Phase 1","5","u","positive",8,10
"Experiment 2","Phase 1","6","u","positive",8,0
"Experiment 2","Phase 1","7","u","positive",8,-1
"Experiment 2","Phase 1","8","u","positive",8,42
"Experiment 2","Phase 1","9","u","positive",8,31.5
"Experiment 2","Phase 1","10","u","positive",8,1
"Experiment 2","Phase 1","11","u","positive",8,98
"Experiment 2","Phase 1","12","u","positive",8,20
"Experiment 2","Phase 1","13","u","positive",8,36.5
"Experiment 2","Phase 1","14","u","positive",8,77.5
"Experiment 2","Phase 1","15","u","positive",8,23
"Experiment 2","Phase 1","16","u","positive",8,25
"Experiment 2","Phase 1","17","u","positive",8,12
"Experiment 2","Phase 1","18","u","positive",8,30
"Experiment 2","Phase 1","19","u","positive",8,56
"Experiment 2","Phase 1","20","u","positive",8,10
"Experiment 2","Phase 1","21","u","positive",8,41.5
"Experiment 2","Phase 1","22","u","positive",8,38
"Experiment 2","Phase 1","23","u","positive",8,30.5
"Experiment 2","Phase 1","24","u","positive",8,30.5
"Experiment 2","Phase 1","25","u","positive",8,74
"Experiment 2","Phase 1","26","u","positive",8,30
"Experiment 2","Phase 1","27","u","positive",8,75
"Experiment 2","Phase 1","28","u","positive",8,1.5
"Experiment 2","Phase 1","29","u","positive",8,17
"Experiment 2","Phase 1","30","u","positive",8,20
"Experiment 2","Phase 1","31","u","positive",8,50
"Experiment 2","Phase 1","32","u","positive",8,30
"Experiment 2","Phase 1","33","u","positive",8,10
"Experiment 2","Phase 1","34","u","positive",8,44.5
"Experiment 2","Phase 1","1","v","negative",8,0
"Experiment 2","Phase 1","2","v","negative",8,78
"Experiment 2","Phase 1","3","v","negative",8,-42
"Experiment 2","Phase 1","4","v","negative",8,-84
"Experiment 2","Phase 1","5","v","negative",8,0
"Experiment 2","Phase 1","6","v","negative",8,100
"Experiment 2","Phase 1","7","v","negative",8,-19
"Experiment 2","Phase 1","8","v","negative",8,-41
"Experiment 2","Phase 1","9","v","negative",8,-34
"Experiment 2","Phase 1","10","v","negative",8,-43
"Experiment 2","Phase 1","11","v","negative",8,27
"Experiment 2","Phase 1","12","v","negative",8,-20
"Experiment 2","Phase 1","13","v","negative",8,-75
"Experiment 2","Phase 1","14","v","negative",8,-76
"Experiment 2","Phase 1","15","v","negative",8,-26
"Experiment 2","Phase 1","16","v","negative",8,-100
"Experiment 2","Phase 1","17","v","negative",8,-70
"Experiment 2","Phase 1","18","v","negative",8,-20
"Experiment 2","Phase 1","19","v","negative",8,-30
"Experiment 2","Phase 1","20","v","negative",8,40
"Experiment 2","Phase 1","21","v","negative",8,-38
"Experiment 2","Phase 1","22","v","negative",8,-100
"Experiment 2","Phase 1","23","v","negative",8,-15
"Experiment 2","Phase 1","24","v","negative",8,-52
"Experiment 2","Phase 1","25","v","negative",8,-74
"Experiment 2","Phase 1","26","v","negative",8,20
"Experiment 2","Phase 1","27","v","negative",8,11
"Experiment 2","Phase 1","28","v","negative",8,-48
"Experiment 2","Phase 1","29","v","negative",8,20
"Experiment 2","Phase 1","30","v","negative",8,7
"Experiment 2","Phase 1","31","v","negative",8,-60
"Experiment 2","Phase 1","32","v","negative",8,-20
"Experiment 2","Phase 1","33","v","negative",8,40
"Experiment 2","Phase 1","34","v","negative",8,-48
"Experiment 1","Phase 2","1","CN","negative",1,0
"Experiment 1","Phase 2","2","CN","negative",1,-54
"Experiment 1","Phase 2","3","CN","negative",1,-52
"Experiment 1","Phase 2","4","CN","negative",1,-100
"Experiment 1","Phase 2","5","CN","negative",1,-53
"Experiment 1","Phase 2","6","CN","negative",1,-100
"Experiment 1","Phase 2","7","CN","negative",1,-35
"Experiment 1","Phase 2","8","CN","negative",1,-20
"Experiment 1","Phase 2","9","CN","negative",1,-20
"Experiment 1","Phase 2","10","CN","negative",1,0
"Experiment 1","Phase 2","11","CN","negative",1,-52
"Experiment 1","Phase 2","12","CN","negative",1,-34
"Experiment 1","Phase 2","13","CN","negative",1,-34
"Experiment 1","Phase 2","14","CN","negative",1,-20
"Experiment 1","Phase 2","15","CN","negative",1,-63
"Experiment 1","Phase 2","16","CN","negative",1,-100
"Experiment 1","Phase 2","17","CN","negative",1,-18
"Experiment 1","Phase 2","18","CN","negative",1,-80
"Experiment 1","Phase 2","19","CN","negative",1,-40
"Experiment 1","Phase 2","20","CN","negative",1,-32
"Experiment 1","Phase 2","21","CN","negative",1,10
"Experiment 1","Phase 2","22","CN","negative",1,-47
"Experiment 1","Phase 2","23","CN","negative",1,-22
"Experiment 1","Phase 2","24","CN","negative",1,0
"Experiment 1","Phase 2","25","CN","negative",1,-40
"Experiment 1","Phase 2","26","CN","negative",1,-12
"Experiment 1","Phase 2","27","CN","negative",1,-52
"Experiment 1","Phase 2","28","CN","negative",1,-60
"Experiment 1","Phase 2","29","CN","negative",1,-60
"Experiment 1","Phase 2","30","CN","negative",1,-45
"Experiment 1","Phase 2","31","CN","negative",1,-26
"Experiment 1","Phase 2","32","CN","negative",1,-80
"Experiment 1","Phase 2","33","CN","negative",1,-100
"Experiment 1","Phase 2","34","CN","negative",1,-22
"Experiment 1","Phase 2","35","CN","negative",1,40
"Experiment 1","Phase 2","36","CN","negative",1,22
"Experiment 1","Phase 2","37","CN","negative",1,-43
"Experiment 1","Phase 2","38","CN","negative",1,-40
"Experiment 1","Phase 2","39","CN","negative",1,-54
"Experiment 1","Phase 2","40","CN","negative",1,91
"Experiment 1","Phase 2","41","CN","negative",1,-53
"Experiment 1","Phase 2","42","CN","negative",1,-40
"Experiment 1","Phase 2","43","CN","negative",1,16
"Experiment 1","Phase 2","44","CN","negative",1,-40
"Experiment 1","Phase 2","45","CN","negative",1,41
"Experiment 1","Phase 2","46","CN","negative",1,0
"Experiment 1","Phase 2","47","CN","negative",1,35
"Experiment 1","Phase 2","1","SN","negative",1,-13
"Experiment 1","Phase 2","2","SN","negative",1,-36
"Experiment 1","Phase 2","3","SN","negative",1,49
"Experiment 1","Phase 2","4","SN","negative",1,0
"Experiment 1","Phase 2","5","SN","negative",1,28
"Experiment 1","Phase 2","6","SN","negative",1,-46
"Experiment 1","Phase 2","7","SN","negative",1,-62
"Experiment 1","Phase 2","8","SN","negative",1,-100
"Experiment 1","Phase 2","9","SN","negative",1,-20
"Experiment 1","Phase 2","10","SN","negative",1,-80
"Experiment 1","Phase 2","11","SN","negative",1,-58
"Experiment 1","Phase 2","12","SN","negative",1,-32
"Experiment 1","Phase 2","13","SN","negative",1,-28
"Experiment 1","Phase 2","14","SN","negative",1,-40
"Experiment 1","Phase 2","15","SN","negative",1,-87
"Experiment 1","Phase 2","16","SN","negative",1,0
"Experiment 1","Phase 2","17","SN","negative",1,-32
"Experiment 1","Phase 2","18","SN","negative",1,-20
"Experiment 1","Phase 2","19","SN","negative",1,-80
"Experiment 1","Phase 2","20","SN","negative",1,-67
"Experiment 1","Phase 2","21","SN","negative",1,-33
"Experiment 1","Phase 2","22","SN","negative",1,64
"Experiment 1","Phase 2","23","SN","negative",1,-30
"Experiment 1","Phase 2","24","SN","negative",1,-63
"Experiment 1","Phase 2","25","SN","negative",1,59
"Experiment 1","Phase 2","26","SN","negative",1,-8
"Experiment 1","Phase 2","27","SN","negative",1,-62
"Experiment 1","Phase 2","28","SN","negative",1,-60
"Experiment 1","Phase 2","29","SN","negative",1,-80
"Experiment 1","Phase 2","30","SN","negative",1,-42
"Experiment 1","Phase 2","31","SN","negative",1,-20
"Experiment 1","Phase 2","32","SN","negative",1,-80
"Experiment 1","Phase 2","33","SN","negative",1,-100
"Experiment 1","Phase 2","34","SN","negative",1,-71
"Experiment 1","Phase 2","35","SN","negative",1,-40
"Experiment 1","Phase 2","36","SN","negative",1,-100
"Experiment 1","Phase 2","37","SN","negative",1,0
"Experiment 1","Phase 2","38","SN","negative",1,-60
"Experiment 1","Phase 2","39","SN","negative",1,-61
"Experiment 1","Phase 2","40","SN","negative",1,-95
"Experiment 1","Phase 2","41","SN","negative",1,51
"Experiment 1","Phase 2","42","SN","negative",1,-40
"Experiment 1","Phase 2","43","SN","negative",1,-9
"Experiment 1","Phase 2","44","SN","negative",1,-80
"Experiment 1","Phase 2","45","SN","negative",1,-66
"Experiment 1","Phase 2","46","SN","negative",1,0
"Experiment 1","Phase 2","47","SN","negative",1,45
"Experiment 1","Phase 2","1","CP","positive",1,0
"Experiment 1","Phase 2","2","CP","positive",1,-45
"Experiment 1","Phase 2","3","CP","positive",1,50
"Experiment 1","Phase 2","4","CP","positive",1,0
"Experiment 1","Phase 2","5","CP","positive",1,19
"Experiment 1","Phase 2","6","CP","positive",1,100
"Experiment 1","Phase 2","7","CP","positive",1,50
"Experiment 1","Phase 2","8","CP","positive",1,20
"Experiment 1","Phase 2","9","CP","positive",1,20
"Experiment 1","Phase 2","10","CP","positive",1,60
"Experiment 1","Phase 2","11","CP","positive",1,28
"Experiment 1","Phase 2","12","CP","positive",1,55
"Experiment 1","Phase 2","13","CP","positive",1,25
"Experiment 1","Phase 2","14","CP","positive",1,-20
"Experiment 1","Phase 2","15","CP","positive",1,4
"Experiment 1","Phase 2","16","CP","positive",1,0
"Experiment 1","Phase 2","17","CP","positive",1,29
"Experiment 1","Phase 2","18","CP","positive",1,40
"Experiment 1","Phase 2","19","CP","positive",1,20
"Experiment 1","Phase 2","20","CP","positive",1,24
"Experiment 1","Phase 2","21","CP","positive",1,25
"Experiment 1","Phase 2","22","CP","positive",1,51
"Experiment 1","Phase 2","23","CP","positive",1,20
"Experiment 1","Phase 2","24","CP","positive",1,40
"Experiment 1","Phase 2","25","CP","positive",1,27
"Experiment 1","Phase 2","26","CP","positive",1,20
"Experiment 1","Phase 2","27","CP","positive",1,31
"Experiment 1","Phase 2","28","CP","positive",1,20
"Experiment 1","Phase 2","29","CP","positive",1,60
"Experiment 1","Phase 2","30","CP","positive",1,-20
"Experiment 1","Phase 2","31","CP","positive",1,16
"Experiment 1","Phase 2","32","CP","positive",1,100
"Experiment 1","Phase 2","33","CP","positive",1,-100
"Experiment 1","Phase 2","34","CP","positive",1,32
"Experiment 1","Phase 2","35","CP","positive",1,-40
"Experiment 1","Phase 2","36","CP","positive",1,18
"Experiment 1","Phase 2","37","CP","positive",1,21
"Experiment 1","Phase 2","38","CP","positive",1,40
"Experiment 1","Phase 2","39","CP","positive",1,96
"Experiment 1","Phase 2","40","CP","positive",1,88
"Experiment 1","Phase 2","41","CP","positive",1,53
"Experiment 1","Phase 2","42","CP","positive",1,-60
"Experiment 1","Phase 2","43","CP","positive",1,20
"Experiment 1","Phase 2","44","CP","positive",1,27
"Experiment 1","Phase 2","45","CP","positive",1,9
"Experiment 1","Phase 2","46","CP","positive",1,20
"Experiment 1","Phase 2","47","CP","positive",1,-44
"Experiment 1","Phase 2","1","SP","positive",1,21
"Experiment 1","Phase 2","2","SP","positive",1,49
"Experiment 1","Phase 2","3","SP","positive",1,55
"Experiment 1","Phase 2","4","SP","positive",1,80
"Experiment 1","Phase 2","5","SP","positive",1,90
"Experiment 1","Phase 2","6","SP","positive",1,66
"Experiment 1","Phase 2","7","SP","positive",1,0
"Experiment 1","Phase 2","8","SP","positive",1,100
"Experiment 1","Phase 2","9","SP","positive",1,40
"Experiment 1","Phase 2","10","SP","positive",1,81
"Experiment 1","Phase 2","11","SP","positive",1,51
"Experiment 1","Phase 2","12","SP","positive",1,-26
"Experiment 1","Phase 2","13","SP","positive",1,23
"Experiment 1","Phase 2","14","SP","positive",1,60
"Experiment 1","Phase 2","15","SP","positive",1,11
"Experiment 1","Phase 2","16","SP","positive",1,0
"Experiment 1","Phase 2","17","SP","positive",1,52
"Experiment 1","Phase 2","18","SP","positive",1,60
"Experiment 1","Phase 2","19","SP","positive",1,-40
"Experiment 1","Phase 2","20","SP","positive",1,64
"Experiment 1","Phase 2","21","SP","positive",1,27
"Experiment 1","Phase 2","22","SP","positive",1,61
"Experiment 1","Phase 2","23","SP","positive",1,33
"Experiment 1","Phase 2","24","SP","positive",1,67
"Experiment 1","Phase 2","25","SP","positive",1,53
"Experiment 1","Phase 2","26","SP","positive",1,24
"Experiment 1","Phase 2","27","SP","positive",1,60
"Experiment 1","Phase 2","28","SP","positive",1,-80
"Experiment 1","Phase 2","29","SP","positive",1,60
"Experiment 1","Phase 2","30","SP","positive",1,51
"Experiment 1","Phase 2","31","SP","positive",1,-18
"Experiment 1","Phase 2","32","SP","positive",1,40
"Experiment 1","Phase 2","33","SP","positive",1,100
"Experiment 1","Phase 2","34","SP","positive",1,90
"Experiment 1","Phase 2","35","SP","positive",1,40
"Experiment 1","Phase 2","36","SP","positive",1,60
"Experiment 1","Phase 2","37","SP","positive",1,38
"Experiment 1","Phase 2","38","SP","positive",1,60
"Experiment 1","Phase 2","39","SP","positive",1,100
"Experiment 1","Phase 2","40","SP","positive",1,29
"Experiment 1","Phase 2","41","SP","positive",1,54
"Experiment 1","Phase 2","42","SP","positive",1,0
"Experiment 1","Phase 2","43","SP","positive",1,22
"Experiment 1","Phase 2","44","SP","positive",1,49
"Experiment 1","Phase 2","45","SP","positive",1,46
"Experiment 1","Phase 2","46","SP","positive",1,20
"Experiment 1","Phase 2","47","SP","positive",1,69
"Experiment 2","Phase 2","1","SP","positive",1,80
"Experiment 2","Phase 2","2","SP","positive",1,59
"Experiment 2","Phase 2","3","SP","positive",1,63
"Experiment 2","Phase 2","4","SP","positive",1,69
"Experiment 2","Phase 2","5","SP","positive",1,20
"Experiment 2","Phase 2","6","SP","positive",1,58
"Experiment 2","Phase 2","7","SP","positive",1,60
"Experiment 2","Phase 2","8","SP","positive",1,35
"Experiment 2","Phase 2","9","SP","positive",1,-37
"Experiment 2","Phase 2","10","SP","positive",1,27
"Experiment 2","Phase 2","11","SP","positive",1,100
"Experiment 2","Phase 2","12","SP","positive",1,40
"Experiment 2","Phase 2","13","SP","positive",1,49
"Experiment 2","Phase 2","14","SP","positive",1,71
"Experiment 2","Phase 2","15","SP","positive",1,38
"Experiment 2","Phase 2","16","SP","positive",1,-24
"Experiment 2","Phase 2","17","SP","positive",1,53
"Experiment 2","Phase 2","18","SP","positive",1,60
"Experiment 2","Phase 2","19","SP","positive",1,20
"Experiment 2","Phase 2","20","SP","positive",1,60
"Experiment 2","Phase 2","21","SP","positive",1,26
"Experiment 2","Phase 2","22","SP","positive",1,55
"Experiment 2","Phase 2","23","SP","positive",1,9
"Experiment 2","Phase 2","24","SP","positive",1,34
"Experiment 2","Phase 2","25","SP","positive",1,56
"Experiment 2","Phase 2","26","SP","positive",1,80
"Experiment 2","Phase 2","27","SP","positive",1,77
"Experiment 2","Phase 2","28","SP","positive",1,45
"Experiment 2","Phase 2","29","SP","positive",1,80
"Experiment 2","Phase 2","30","SP","positive",1,72
"Experiment 2","Phase 2","31","SP","positive",1,100
"Experiment 2","Phase 2","32","SP","positive",1,-20
"Experiment 2","Phase 2","33","SP","positive",1,20
"Experiment 2","Phase 2","34","SP","positive",1,13
"Experiment 2","Phase 2","1","CP","positive",1,9
"Experiment 2","Phase 2","2","CP","positive",1,50
"Experiment 2","Phase 2","3","CP","positive",1,56
"Experiment 2","Phase 2","4","CP","positive",1,33
"Experiment 2","Phase 2","5","CP","positive",1,20
"Experiment 2","Phase 2","6","CP","positive",1,-51
"Experiment 2","Phase 2","7","CP","positive",1,35
"Experiment 2","Phase 2","8","CP","positive",1,89
"Experiment 2","Phase 2","9","CP","positive",1,19
"Experiment 2","Phase 2","10","CP","positive",1,52
"Experiment 2","Phase 2","11","CP","positive",1,37
"Experiment 2","Phase 2","12","CP","positive",1,20
"Experiment 2","Phase 2","13","CP","positive",1,55
"Experiment 2","Phase 2","14","CP","positive",1,77
"Experiment 2","Phase 2","15","CP","positive",1,40
"Experiment 2","Phase 2","16","CP","positive",1,-17
"Experiment 2","Phase 2","17","CP","positive",1,66
"Experiment 2","Phase 2","18","CP","positive",1,20
"Experiment 2","Phase 2","19","CP","positive",1,-18
"Experiment 2","Phase 2","20","CP","positive",1,20
"Experiment 2","Phase 2","21","CP","positive",1,-28
"Experiment 2","Phase 2","22","CP","positive",1,-22
"Experiment 2","Phase 2","23","CP","positive",1,65
"Experiment 2","Phase 2","24","CP","positive",1,33
"Experiment 2","Phase 2","25","CP","positive",1,51
"Experiment 2","Phase 2","26","CP","positive",1,62
"Experiment 2","Phase 2","27","CP","positive",1,28
"Experiment 2","Phase 2","28","CP","positive",1,64
"Experiment 2","Phase 2","29","CP","positive",1,-20
"Experiment 2","Phase 2","30","CP","positive",1,56
"Experiment 2","Phase 2","31","CP","positive",1,20
"Experiment 2","Phase 2","32","CP","positive",1,40
"Experiment 2","Phase 2","33","CP","positive",1,40
"Experiment 2","Phase 2","34","CP","positive",1,15
"Experiment 2","Phase 2","1","SN","negative",1,-65
"Experiment 2","Phase 2","2","SN","negative",1,-39
"Experiment 2","Phase 2","3","SN","negative",1,-51
"Experiment 2","Phase 2","4","SN","negative",1,-48
"Experiment 2","Phase 2","5","SN","negative",1,0
"Experiment 2","Phase 2","6","SN","negative",1,-55
"Experiment 2","Phase 2","7","SN","negative",1,-71
"Experiment 2","Phase 2","8","SN","negative",1,-90
"Experiment 2","Phase 2","9","SN","negative",1,-34
"Experiment 2","Phase 2","10","SN","negative",1,-35
"Experiment 2","Phase 2","11","SN","negative",1,-100
"Experiment 2","Phase 2","12","SN","negative",1,-60
"Experiment 2","Phase 2","13","SN","negative",1,-46
"Experiment 2","Phase 2","14","SN","negative",1,-55
"Experiment 2","Phase 2","15","SN","negative",1,-31
"Experiment 2","Phase 2","16","SN","negative",1,21
"Experiment 2","Phase 2","17","SN","negative",1,-56
"Experiment 2","Phase 2","18","SN","negative",1,20
"Experiment 2","Phase 2","19","SN","negative",1,-71
"Experiment 2","Phase 2","20","SN","negative",1,-60
"Experiment 2","Phase 2","21","SN","negative",1,-55
"Experiment 2","Phase 2","22","SN","negative",1,-57
"Experiment 2","Phase 2","23","SN","negative",1,-80
"Experiment 2","Phase 2","24","SN","negative",1,-39
