"phase","parPri","parPub","trial","rat","phaseNum","nRating","stim","nRat","rat0comp","spq","excInh","ctrlType"
"ph2",5885099,"je5ajc56",18,62,2,"ph2_4","C",12,62,130,"Exc","sup. ctrl. (K & C)"
"ph2",5885099,"je5ajc56",19,68,2,"ph2_4","I",12,-68,130,"Exc","pre. (E & I)"
"ph2",5885099,"je5ajc56",20,74,2,"ph2_4","Z",12,-74,130,"Inh","sup. (S & Z)"
"ph2",5885099,"je5ajc56",21,78,2,"ph2_4","K",12,-78,130,"Inh","sup. ctrl. (K & C)"
"ph2",5885099,"je5ajc56",22,78,2,"ph2_4","B",12,78,130,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885099,"je5ajc56",23,100,2,"ph2_4","R",12,-100,130,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885099,"je5ajc56",24,80,2,"ph2_4","E",12,80,130,"Inh","pre. (E & I)"
"ph2",5885099,"je5ajc56",25,50,2,"ph2_8","R",16,-50,130,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885099,"je5ajc56",26,74,2,"ph2_8","B",16,74,130,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885099,"je5ajc56",27,90,2,"ph2_8","I",16,-90,130,"Exc","pre. (E & I)"
"ph2",5885099,"je5ajc56",28,48,2,"ph2_8","Z",16,-48,130,"Inh","sup. (S & Z)"
"ph2",5885099,"je5ajc56",29,64,2,"ph2_8","S",16,64,130,"Exc","sup. (S & Z)"
"ph2",5885099,"je5ajc56",30,76,2,"ph2_8","K",16,-76,130,"Inh","sup. ctrl. (K & C)"
"ph2",5885099,"je5ajc56",31,60,2,"ph2_8","E",16,60,130,"Inh","pre. (E & I)"
"ph2",5885099,"je5ajc56",32,68,2,"ph2_8","C",16,68,130,"Exc","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",1,56,2,"ph2_1","R",9,-56,137,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885093,"6gkjv2n5",2,40,2,"ph2_1","Z",9,-40,137,"Inh","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",3,50,2,"ph2_1","S",9,50,137,"Exc","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",4,70,2,"ph2_1","I",9,-70,137,"Exc","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",5,66,2,"ph2_1","E",9,66,137,"Inh","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",6,56,2,"ph2_1","C",9,56,137,"Exc","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",7,72,2,"ph2_1","K",9,-72,137,"Inh","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",8,66,2,"ph2_1","B",9,66,137,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885093,"6gkjv2n5",9,58,2,"ph2_2","B",10,58,137,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885093,"6gkjv2n5",10,80,2,"ph2_2","S",10,80,137,"Exc","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",11,60,2,"ph2_2","I",10,-60,137,"Exc","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",12,18,2,"ph2_2","R",10,-18,137,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885093,"6gkjv2n5",13,38,2,"ph2_2","K",10,-38,137,"Inh","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",14,50,2,"ph2_2","Z",10,-50,137,"Inh","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",15,52,2,"ph2_2","E",10,52,137,"Inh","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",16,58,2,"ph2_2","C",10,58,137,"Exc","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",17,64,2,"ph2_4","B",12,64,137,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885093,"6gkjv2n5",18,56,2,"ph2_4","S",12,56,137,"Exc","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",19,50,2,"ph2_4","K",12,-50,137,"Inh","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",20,46,2,"ph2_4","E",12,46,137,"Inh","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",21,42,2,"ph2_4","Z",12,-42,137,"Inh","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",22,50,2,"ph2_4","C",12,50,137,"Exc","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",23,80,2,"ph2_4","R",12,-80,137,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885093,"6gkjv2n5",24,76,2,"ph2_4","I",12,-76,137,"Exc","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",25,86,2,"ph2_8","S",16,86,137,"Exc","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",26,48,2,"ph2_8","C",16,48,137,"Exc","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",27,60,2,"ph2_8","E",16,60,137,"Inh","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",28,68,2,"ph2_8","I",16,-68,137,"Exc","pre. (E & I)"
"ph2",5885093,"6gkjv2n5",29,70,2,"ph2_8","R",16,-70,137,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885093,"6gkjv2n5",30,68,2,"ph2_8","K",16,-68,137,"Inh","sup. ctrl. (K & C)"
"ph2",5885093,"6gkjv2n5",31,82,2,"ph2_8","Z",16,-82,137,"Inh","sup. (S & Z)"
"ph2",5885093,"6gkjv2n5",32,58,2,"ph2_8","B",16,58,137,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",1,94,2,"ph2_1","E",9,94,127,"Inh","pre. (E & I)"
"ph2",5885009,"ptim4kfr",2,72,2,"ph2_1","K",9,-72,127,"Inh","sup. ctrl. (K & C)"
"ph2",5885009,"ptim4kfr",3,92,2,"ph2_1","Z",9,-92,127,"Inh","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",4,66,2,"ph2_1","S",9,66,127,"Exc","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",5,78,2,"ph2_1","C",9,78,127,"Exc","sup. ctrl. (K & C)"
"ph2",5885009,"ptim4kfr",6,0,2,"ph2_1","R",9,0,127,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",7,42,2,"ph2_1","B",9,42,127,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",8,0,2,"ph2_1","I",9,0,127,"Exc","pre. (E & I)"
"ph2",5885009,"ptim4kfr",9,70,2,"ph2_2","R",10,-70,127,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",10,0,2,"ph2_2","S",10,0,127,"Exc","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",11,-2,2,"ph2_2","Z",10,2,127,"Inh","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",12,0,2,"ph2_2","K",10,0,127,"Inh","sup. ctrl. (K & C)"
"ph2",5885009,"ptim4kfr",13,56,2,"ph2_2","B",10,56,127,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",14,66,2,"ph2_2","E",10,66,127,"Inh","pre. (E & I)"
"ph2",5885009,"ptim4kfr",15,74,2,"ph2_2","C",10,74,127,"Exc","sup. ctrl. (K & C)"
"ph2",5885009,"ptim4kfr",16,40,2,"ph2_2","I",10,-40,127,"Exc","pre. (E & I)"
"ph2",5885009,"ptim4kfr",17,54,2,"ph2_4","R",12,-54,127,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",18,0,2,"ph2_4","C",12,0,127,"Exc","sup. ctrl. (K & C)"
"ph2",5885009,"ptim4kfr",19,64,2,"ph2_4","Z",12,-64,127,"Inh","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",20,68,2,"ph2_4","K",12,-68,127,"Inh","sup. ctrl. (K & C)"
"ph2",5885009,"ptim4kfr",21,72,2,"ph2_4","B",12,72,127,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",22,0,2,"ph2_4","I",12,0,127,"Exc","pre. (E & I)"
"ph2",5885009,"ptim4kfr",23,98,2,"ph2_4","S",12,98,127,"Exc","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",24,-4,2,"ph2_4","E",12,-4,127,"Inh","pre. (E & I)"
"ph2",5885009,"ptim4kfr",25,82,2,"ph2_8","Z",16,-82,127,"Inh","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",26,0,2,"ph2_8","I",16,0,127,"Exc","pre. (E & I)"
"ph2",5885009,"ptim4kfr",27,0,2,"ph2_8","S",16,0,127,"Exc","sup. (S & Z)"
"ph2",5885009,"ptim4kfr",28,0,2,"ph2_8","R",16,0,127,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",29,0,2,"ph2_8","B",16,0,127,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885009,"ptim4kfr",30,0,2,"ph2_8","K",16,0,127,"Inh","sup. ctrl. (K & C)"
"ph2",5885009,"ptim4kfr",31,0,2,"ph2_8","E",16,0,127,"Inh","pre. (E & I)"
"ph2",5885009,"ptim4kfr",32,0,2,"ph2_8","C",16,0,127,"Exc","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",1,36,2,"ph2_1","E",9,36,39,"Inh","pre. (E & I)"
"ph2",5885048,"jrmkibvd",2,4,2,"ph2_1","Z",9,-4,39,"Inh","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",3,-46,2,"ph2_1","I",9,46,39,"Exc","pre. (E & I)"
"ph2",5885048,"jrmkibvd",4,30,2,"ph2_1","S",9,30,39,"Exc","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",5,-12,2,"ph2_1","C",9,-12,39,"Exc","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",6,-24,2,"ph2_1","K",9,24,39,"Inh","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",7,-6,2,"ph2_1","R",9,6,39,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",8,10,2,"ph2_1","B",9,10,39,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",9,-2,2,"ph2_2","R",10,2,39,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",10,36,2,"ph2_2","E",10,36,39,"Inh","pre. (E & I)"
"ph2",5885048,"jrmkibvd",11,42,2,"ph2_2","S",10,42,39,"Exc","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",12,-30,2,"ph2_2","Z",10,30,39,"Inh","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",13,-46,2,"ph2_2","K",10,46,39,"Inh","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",14,0,2,"ph2_2","B",10,0,39,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",15,-4,2,"ph2_2","C",10,-4,39,"Exc","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",16,-64,2,"ph2_2","I",10,64,39,"Exc","pre. (E & I)"
"ph2",5885048,"jrmkibvd",17,36,2,"ph2_4","E",12,36,39,"Inh","pre. (E & I)"
"ph2",5885048,"jrmkibvd",18,-46,2,"ph2_4","I",12,46,39,"Exc","pre. (E & I)"
"ph2",5885048,"jrmkibvd",19,-38,2,"ph2_4","K",12,38,39,"Inh","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",20,-2,2,"ph2_4","R",12,2,39,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",21,8,2,"ph2_4","B",12,8,39,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",22,10,2,"ph2_4","C",12,10,39,"Exc","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",23,-100,2,"ph2_4","Z",12,100,39,"Inh","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",24,100,2,"ph2_4","S",12,100,39,"Exc","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",25,100,2,"ph2_8","S",16,100,39,"Exc","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",26,48,2,"ph2_8","E",16,48,39,"Inh","pre. (E & I)"
"ph2",5885048,"jrmkibvd",27,-56,2,"ph2_8","I",16,56,39,"Exc","pre. (E & I)"
"ph2",5885048,"jrmkibvd",28,-78,2,"ph2_8","Z",16,78,39,"Inh","sup. (S & Z)"
"ph2",5885048,"jrmkibvd",29,22,2,"ph2_8","R",16,-22,39,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",30,-42,2,"ph2_8","K",16,42,39,"Inh","sup. ctrl. (K & C)"
"ph2",5885048,"jrmkibvd",31,-22,2,"ph2_8","B",16,-22,39,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885048,"jrmkibvd",32,96,2,"ph2_8","C",16,96,39,"Exc","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",1,24,2,"ph2_1","C",9,24,85,"Exc","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",2,-2,2,"ph2_1","R",9,2,85,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",3,-12,2,"ph2_1","S",9,-12,85,"Exc","sup. (S & Z)"
"ph2",5885072,"ka47kum2",4,-4,2,"ph2_1","Z",9,4,85,"Inh","sup. (S & Z)"
"ph2",5885072,"ka47kum2",5,12,2,"ph2_1","E",9,12,85,"Inh","pre. (E & I)"
"ph2",5885072,"ka47kum2",6,-42,2,"ph2_1","K",9,42,85,"Inh","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",7,20,2,"ph2_1","B",9,20,85,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",8,10,2,"ph2_1","I",9,-10,85,"Exc","pre. (E & I)"
"ph2",5885072,"ka47kum2",9,-18,2,"ph2_2","K",10,18,85,"Inh","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",10,12,2,"ph2_2","I",10,-12,85,"Exc","pre. (E & I)"
"ph2",5885072,"ka47kum2",11,14,2,"ph2_2","E",10,14,85,"Inh","pre. (E & I)"
"ph2",5885072,"ka47kum2",12,30,2,"ph2_2","B",10,30,85,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",13,-14,2,"ph2_2","R",10,14,85,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",14,34,2,"ph2_2","C",10,34,85,"Exc","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",15,18,2,"ph2_2","Z",10,-18,85,"Inh","sup. (S & Z)"
"ph2",5885072,"ka47kum2",16,10,2,"ph2_2","S",10,10,85,"Exc","sup. (S & Z)"
"ph2",5885072,"ka47kum2",17,16,2,"ph2_4","K",12,-16,85,"Inh","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",18,-22,2,"ph2_4","E",12,-22,85,"Inh","pre. (E & I)"
"ph2",5885072,"ka47kum2",19,6,2,"ph2_4","C",12,6,85,"Exc","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",20,14,2,"ph2_4","Z",12,-14,85,"Inh","sup. (S & Z)"
"ph2",5885072,"ka47kum2",21,16,2,"ph2_4","I",12,-16,85,"Exc","pre. (E & I)"
"ph2",5885072,"ka47kum2",22,-16,2,"ph2_4","R",12,16,85,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",23,12,2,"ph2_4","S",12,12,85,"Exc","sup. (S & Z)"
"ph2",5885072,"ka47kum2",24,14,2,"ph2_4","B",12,14,85,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",25,20,2,"ph2_8","B",16,20,85,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",26,20,2,"ph2_8","S",16,20,85,"Exc","sup. (S & Z)"
"ph2",5885072,"ka47kum2",27,14,2,"ph2_8","C",16,14,85,"Exc","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",28,-14,2,"ph2_8","R",16,14,85,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885072,"ka47kum2",29,-18,2,"ph2_8","Z",16,18,85,"Inh","sup. (S & Z)"
"ph2",5885072,"ka47kum2",30,-38,2,"ph2_8","K",16,38,85,"Inh","sup. ctrl. (K & C)"
"ph2",5885072,"ka47kum2",31,-8,2,"ph2_8","E",16,-8,85,"Inh","pre. (E & I)"
"ph2",5885072,"ka47kum2",32,14,2,"ph2_8","I",16,-14,85,"Exc","pre. (E & I)"
"ph2",5885073,"8ovdjive",1,90,2,"ph2_1","E",9,90,68,"Inh","pre. (E & I)"
"ph2",5885073,"8ovdjive",2,58,2,"ph2_1","S",9,58,68,"Exc","sup. (S & Z)"
"ph2",5885073,"8ovdjive",3,28,2,"ph2_1","Z",9,-28,68,"Inh","sup. (S & Z)"
"ph2",5885073,"8ovdjive",4,48,2,"ph2_1","K",9,-48,68,"Inh","sup. ctrl. (K & C)"
"ph2",5885073,"8ovdjive",5,60,2,"ph2_1","C",9,60,68,"Exc","sup. ctrl. (K & C)"
"ph2",5885073,"8ovdjive",6,60,2,"ph2_1","B",9,60,68,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",7,62,2,"ph2_1","R",9,-62,68,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",8,20,2,"ph2_1","I",9,-20,68,"Exc","pre. (E & I)"
"ph2",5885073,"8ovdjive",9,76,2,"ph2_2","I",10,-76,68,"Exc","pre. (E & I)"
"ph2",5885073,"8ovdjive",10,70,2,"ph2_2","S",10,70,68,"Exc","sup. (S & Z)"
"ph2",5885073,"8ovdjive",11,22,2,"ph2_2","R",10,-22,68,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",12,12,2,"ph2_2","C",10,12,68,"Exc","sup. ctrl. (K & C)"
"ph2",5885073,"8ovdjive",13,72,2,"ph2_2","B",10,72,68,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",14,26,2,"ph2_2","Z",10,-26,68,"Inh","sup. (S & Z)"
"ph2",5885073,"8ovdjive",15,50,2,"ph2_2","K",10,-50,68,"Inh","sup. ctrl. (K & C)"
"ph2",5885073,"8ovdjive",16,92,2,"ph2_2","E",10,92,68,"Inh","pre. (E & I)"
"ph2",5885073,"8ovdjive",17,22,2,"ph2_4","Z",12,-22,68,"Inh","sup. (S & Z)"
"ph2",5885073,"8ovdjive",18,40,2,"ph2_4","R",12,-40,68,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",19,48,2,"ph2_4","C",12,48,68,"Exc","sup. ctrl. (K & C)"
"ph2",5885073,"8ovdjive",20,44,2,"ph2_4","K",12,-44,68,"Inh","sup. ctrl. (K & C)"
"ph2",5885073,"8ovdjive",21,26,2,"ph2_4","S",12,26,68,"Exc","sup. (S & Z)"
"ph2",5885073,"8ovdjive",22,54,2,"ph2_4","B",12,54,68,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",23,88,2,"ph2_4","E",12,88,68,"Inh","pre. (E & I)"
"ph2",5885073,"8ovdjive",24,52,2,"ph2_4","I",12,-52,68,"Exc","pre. (E & I)"
"ph2",5885073,"8ovdjive",25,78,2,"ph2_8","E",16,78,68,"Inh","pre. (E & I)"
"ph2",5885073,"8ovdjive",26,56,2,"ph2_8","B",16,56,68,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",27,66,2,"ph2_8","Z",16,-66,68,"Inh","sup. (S & Z)"
"ph2",5885073,"8ovdjive",28,48,2,"ph2_8","I",16,-48,68,"Exc","pre. (E & I)"
"ph2",5885073,"8ovdjive",29,32,2,"ph2_8","R",16,-32,68,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885073,"8ovdjive",30,40,2,"ph2_8","S",16,40,68,"Exc","sup. (S & Z)"
"ph2",5885073,"8ovdjive",31,26,2,"ph2_8","K",16,-26,68,"Inh","sup. ctrl. (K & C)"
"ph2",5885073,"8ovdjive",32,30,2,"ph2_8","C",16,30,68,"Exc","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",1,42,2,"ph2_1","I",9,-42,71,"Exc","pre. (E & I)"
"ph2",5885020,"irjjl0pi",2,70,2,"ph2_1","K",9,-70,71,"Inh","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",3,22,2,"ph2_1","C",9,22,71,"Exc","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",4,38,2,"ph2_1","Z",9,-38,71,"Inh","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",5,46,2,"ph2_1","E",9,46,71,"Inh","pre. (E & I)"
"ph2",5885020,"irjjl0pi",6,58,2,"ph2_1","B",9,58,71,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",7,38,2,"ph2_1","S",9,38,71,"Exc","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",8,62,2,"ph2_1","R",9,-62,71,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",9,58,2,"ph2_2","B",10,58,71,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",10,-8,2,"ph2_2","I",10,8,71,"Exc","pre. (E & I)"
"ph2",5885020,"irjjl0pi",11,-18,2,"ph2_2","Z",10,18,71,"Inh","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",12,6,2,"ph2_2","S",10,6,71,"Exc","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",13,-20,2,"ph2_2","K",10,20,71,"Inh","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",14,-32,2,"ph2_2","E",10,-32,71,"Inh","pre. (E & I)"
"ph2",5885020,"irjjl0pi",15,-34,2,"ph2_2","R",10,34,71,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",16,38,2,"ph2_2","C",10,38,71,"Exc","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",17,-12,2,"ph2_4","K",12,12,71,"Inh","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",18,-12,2,"ph2_4","B",12,-12,71,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",19,34,2,"ph2_4","E",12,34,71,"Inh","pre. (E & I)"
"ph2",5885020,"irjjl0pi",20,-16,2,"ph2_4","Z",12,16,71,"Inh","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",21,12,2,"ph2_4","C",12,12,71,"Exc","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",22,-24,2,"ph2_4","R",12,24,71,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",23,-20,2,"ph2_4","S",12,-20,71,"Exc","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",24,-16,2,"ph2_4","I",12,16,71,"Exc","pre. (E & I)"
"ph2",5885020,"irjjl0pi",25,-18,2,"ph2_8","R",16,18,71,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",26,-12,2,"ph2_8","I",16,12,71,"Exc","pre. (E & I)"
"ph2",5885020,"irjjl0pi",27,12,2,"ph2_8","C",16,12,71,"Exc","sup. ctrl. (K & C)"
"ph2",5885020,"irjjl0pi",28,-10,2,"ph2_8","Z",16,10,71,"Inh","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",29,54,2,"ph2_8","E",16,54,71,"Inh","pre. (E & I)"
"ph2",5885020,"irjjl0pi",30,-20,2,"ph2_8","B",16,-20,71,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885020,"irjjl0pi",31,-18,2,"ph2_8","S",16,-18,71,"Exc","sup. (S & Z)"
"ph2",5885020,"irjjl0pi",32,36,2,"ph2_8","K",16,-36,71,"Inh","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",1,-2,2,"ph2_1","C",9,-2,87,"Exc","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",2,44,2,"ph2_1","K",9,-44,87,"Inh","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",3,46,2,"ph2_1","S",9,46,87,"Exc","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",4,50,2,"ph2_1","B",9,50,87,"Exc","rel. val. ctrl. (B & R)"
"ph2",5883134,"fgohtp2r",5,-42,2,"ph2_1","I",9,42,87,"Exc","pre. (E & I)"
"ph2",5883134,"fgohtp2r",6,-52,2,"ph2_1","R",9,52,87,"Inh","rel. val. ctrl. (B & R)"
"ph2",5883134,"fgohtp2r",7,-48,2,"ph2_1","Z",9,48,87,"Inh","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",8,44,2,"ph2_1","E",9,44,87,"Inh","pre. (E & I)"
"ph2",5883134,"fgohtp2r",9,52,2,"ph2_2","B",10,52,87,"Exc","rel. val. ctrl. (B & R)"
"ph2",5883134,"fgohtp2r",10,2,2,"ph2_2","C",10,2,87,"Exc","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",11,50,2,"ph2_2","E",10,50,87,"Inh","pre. (E & I)"
"ph2",5883134,"fgohtp2r",12,50,2,"ph2_2","S",10,50,87,"Exc","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",13,-44,2,"ph2_2","Z",10,44,87,"Inh","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",14,-2,2,"ph2_2","K",10,2,87,"Inh","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",15,-46,2,"ph2_2","R",10,46,87,"Inh","rel. val. ctrl. (B & R)"
"ph2",5883134,"fgohtp2r",16,-44,2,"ph2_2","I",10,44,87,"Exc","pre. (E & I)"
"ph2",5883134,"fgohtp2r",17,-52,2,"ph2_4","Z",12,52,87,"Inh","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",18,-94,2,"ph2_4","I",12,94,87,"Exc","pre. (E & I)"
"ph2",5883134,"fgohtp2r",19,44,2,"ph2_4","C",12,44,87,"Exc","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",20,-54,2,"ph2_4","K",12,54,87,"Inh","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",21,-56,2,"ph2_4","R",12,56,87,"Inh","rel. val. ctrl. (B & R)"
"ph2",5883134,"fgohtp2r",22,40,2,"ph2_4","S",12,40,87,"Exc","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",23,92,2,"ph2_4","E",12,92,87,"Inh","pre. (E & I)"
"ph2",5883134,"fgohtp2r",24,100,2,"ph2_4","B",12,100,87,"Exc","rel. val. ctrl. (B & R)"
"ph2",5883134,"fgohtp2r",25,84,2,"ph2_8","S",16,84,87,"Exc","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",26,62,2,"ph2_8","E",16,62,87,"Inh","pre. (E & I)"
"ph2",5883134,"fgohtp2r",27,-54,2,"ph2_8","C",16,-54,87,"Exc","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",28,94,2,"ph2_8","B",16,94,87,"Exc","rel. val. ctrl. (B & R)"
"ph2",5883134,"fgohtp2r",29,-96,2,"ph2_8","Z",16,96,87,"Inh","sup. (S & Z)"
"ph2",5883134,"fgohtp2r",30,-98,2,"ph2_8","I",16,98,87,"Exc","pre. (E & I)"
"ph2",5883134,"fgohtp2r",31,48,2,"ph2_8","K",16,-48,87,"Inh","sup. ctrl. (K & C)"
"ph2",5883134,"fgohtp2r",32,-92,2,"ph2_8","R",16,92,87,"Inh","rel. val. ctrl. (B & R)"
"ph2",5882540,"attzcoia",1,20,2,"ph2_1","S",9,20,54,"Exc","sup. (S & Z)"
"ph2",5882540,"attzcoia",2,-46,2,"ph2_1","I",9,46,54,"Exc","pre. (E & I)"
